"","Year","Month","Day","station","Date","PromDiario","ZONA"
"9441","2019","10","01","TLI",2019-10-01,22,"NO"
"9442","2019","11","10","TLI",2019-11-10,43,"NO"
"9443","2019","11","18","TLI",2019-11-18,37,"NO"
"9444","2019","12","08","TLI",2019-12-08,58,"NO"
"9445","2019","06","23","TLI",2019-06-23,36,"NO"
"9446","2019","04","14","TLI",2019-04-14,70,"NO"
"9447","2019","07","17","TLI",2019-07-17,34,"NO"
"9448","2019","08","10","TLI",2019-08-10,22,"NO"
"9449","2019","02","26","TLI",2019-02-26,38,"NO"
"9450","2019","02","12","TLI",2019-02-12,58,"NO"
"9451","2019","03","05","TLI",2019-03-05,48,"NO"
"9452","2020","03","12","TLI",2020-03-12,77,"NO"
"9453","2019","12","21","TLI",2019-12-21,70,"NO"
"9454","2019","08","14","TLI",2019-08-14,38,"NO"
"9455","2019","12","19","TLI",2019-12-19,92,"NO"
"9456","2019","11","11","TLI",2019-11-11,41,"NO"
"9457","2019","04","28","TLI",2019-04-28,61,"NO"
"9458","2019","07","15","TLI",2019-07-15,30,"NO"
"9459","2019","11","03","TLI",2019-11-03,22,"NO"
"9460","2019","05","31","TLI",2019-05-31,47,"NO"
"9461","2019","07","18","TLI",2019-07-18,33,"NO"
"9462","2019","11","19","TLI",2019-11-19,46,"NO"
"9463","2019","06","17","TLI",2019-06-17,43,"NO"
"9464","2019","05","21","TLI",2019-05-21,73,"NO"
"9465","2019","03","20","TLI",2019-03-20,54,"NO"
"9466","2019","11","24","TLI",2019-11-24,49,"NO"
"9467","2019","04","13","TLI",2019-04-13,51,"NO"
"9468","2019","03","06","TLI",2019-03-06,53,"NO"
"9469","2019","02","13","TLI",2019-02-13,54,"NO"
"9470","2019","07","10","TLI",2019-07-10,30,"NO"
"9471","2019","12","03","TLI",2019-12-03,67,"NO"
"9472","2019","07","19","TLI",2019-07-19,22,"NO"
"9473","2020","03","18","TLI",2020-03-18,62,"NO"
"9474","2019","04","20","TLI",2019-04-20,38,"NO"
"9475","2019","03","04","TLI",2019-03-04,52,"NO"
"9476","2019","05","22","TLI",2019-05-22,60,"NO"
"9477","2019","03","25","TLI",2019-03-25,44,"NO"
"9478","2019","08","03","TLI",2019-08-03,32,"NO"
"9479","2019","04","18","TLI",2019-04-18,48,"NO"
"9480","2019","06","25","TLI",2019-06-25,30,"NO"
"9481","2019","10","27","TLI",2019-10-27,31,"NO"
"9482","2019","11","13","TLI",2019-11-13,33,"NO"
"9483","2019","03","21","TLI",2019-03-21,45,"NO"
"9484","2019","12","10","TLI",2019-12-10,85,"NO"
"9485","2019","03","07","TLI",2019-03-07,64,"NO"
"9486","2019","07","20","TLI",2019-07-20,23,"NO"
"9487","2019","05","08","TLI",2019-05-08,51,"NO"
"9488","2019","03","19","TLI",2019-03-19,56,"NO"
"9489","2019","11","05","TLI",2019-11-05,38,"NO"
"9490","2019","12","04","TLI",2019-12-04,60,"NO"
"9491","2019","08","07","TLI",2019-08-07,25,"NO"
"9492","2019","05","23","TLI",2019-05-23,71,"NO"
"9493","2020","03","07","TLI",2020-03-07,67,"NO"
"9494","2019","04","10","TLI",2019-04-10,50,"NO"
"9495","2019","10","04","TLI",2019-10-04,27,"NO"
"9496","2019","06","19","TLI",2019-06-19,31,"NO"
"9497","2019","11","21","TLI",2019-11-21,65,"NO"
"9498","2019","11","14","TLI",2019-11-14,33,"NO"
"9499","2019","07","21","TLI",2019-07-21,27,"NO"
"9500","2019","08","17","TLI",2019-08-17,39,"NO"
"9501","2019","05","09","TLI",2019-05-09,59,"NO"
"9502","2019","12","11","TLI",2019-12-11,55,"NO"
"9503","2019","03","08","TLI",2019-03-08,69,"NO"
"9504","2019","12","09","TLI",2019-12-09,83,"NO"
"9505","2019","05","26","TLI",2019-05-26,40,"NO"
"9506","2019","02","06","TLI",2019-02-06,88,"NO"
"9507","2019","10","29","TLI",2019-10-29,35,"NO"
"9508","2019","03","29","TLI",2019-03-29,70,"NO"
"9509","2020","03","08","TLI",2020-03-08,50,"NO"
"9510","2019","12","05","TLI",2019-12-05,63,"NO"
"9511","2019","04","11","TLI",2019-04-11,51,"NO"
"9512","2019","05","10","TLI",2019-05-10,70,"NO"
"9513","2019","10","05","TLI",2019-10-05,31,"NO"
"9514","2019","11","22","TLI",2019-11-22,50,"NO"
"9515","2019","11","15","TLI",2019-11-15,38,"NO"
"9516","2019","04","09","TLI",2019-04-09,29,"NO"
"9517","2019","12","18","TLI",2019-12-18,63,"NO"
"9518","2019","05","02","TLI",2019-05-02,40,"NO"
"9519","2019","11","27","TLI",2019-11-27,61,"NO"
"9520","2019","03","23","TLI",2019-03-23,44,"NO"
"9521","2019","03","09","TLI",2019-03-09,62,"NO"
"9522","2019","02","16","TLI",2019-02-16,68,"NO"
"9523","2019","12","12","TLI",2019-12-12,56,"NO"
"9524","2019","07","23","TLI",2019-07-23,26,"NO"
"9525","2019","05","11","TLI",2019-05-11,60,"NO"
"9526","2019","07","14","TLI",2019-07-14,30,"NO"
"9527","2019","08","01","TLI",2019-08-01,29,"NO"
"9528","2019","03","30","TLI",2019-03-30,74,"NO"
"9529","2019","04","12","TLI",2019-04-12,70,"NO"
"9530","2019","06","28","TLI",2019-06-28,28,"NO"
"9531","2019","11","23","TLI",2019-11-23,53,"NO"
"9532","2019","10","06","TLI",2019-10-06,21,"NO"
"9533","2019","11","08","TLI",2019-11-08,30,"NO"
"9534","2019","05","03","TLI",2019-05-03,61,"NO"
"9535","2019","06","07","TLI",2019-06-07,28,"NO"
"9536","2019","02","10","TLI",2019-02-10,51,"NO"
"9537","2019","05","28","TLI",2019-05-28,66,"NO"
"9538","2019","10","31","TLI",2019-10-31,22,"NO"
"9539","2019","03","10","TLI",2019-03-10,61,"NO"
"9540","2019","05","12","TLI",2019-05-12,79,"NO"
"9541","2020","03","10","TLI",2020-03-10,59,"NO"
"9542","2019","04","06","TLI",2019-04-06,51,"NO"
"9543","2019","12","13","TLI",2019-12-13,52,"NO"
"9544","2019","02","15","TLI",2019-02-15,62,"NO"
"9545","2019","06","29","TLI",2019-06-29,21,"NO"
"9546","2019","12","07","TLI",2019-12-07,49,"NO"
"9547","2019","08","28","TLI",2019-08-28,33,"NO"
"9548","2019","10","07","TLI",2019-10-07,25,"NO"
"9549","2019","06","22","TLI",2019-06-22,37,"NO"
"9550","2019","05","04","TLI",2019-05-04,64,"NO"
"9551","2019","07","25","TLI",2019-07-25,24,"NO"
"9552","2019","06","08","TLI",2019-06-08,37,"NO"
"9553","2019","05","13","TLI",2019-05-13,89,"NO"
"9554","2019","11","01","TLI",2019-11-01,39,"NO"
"9555","2019","12","20","TLI",2019-12-20,76,"NO"
"9556","2019","08","18","TLI",2019-08-18,32,"NO"
"9557","2019","02","18","TLI",2019-02-18,61,"NO"
"9558","2020","03","11","TLI",2020-03-11,67,"NO"
"9559","2019","06","30","TLI",2019-06-30,30,"NO"
"9560","2019","04","27","TLI",2019-04-27,62,"NO"
"9561","2019","08","13","TLI",2019-08-13,36,"NO"
"9562","2019","10","08","TLI",2019-10-08,15,"NO"
"9563","2019","12","14","TLI",2019-12-14,75,"NO"
"9564","2019","05","05","TLI",2019-05-05,60,"NO"
"9565","2019","11","25","TLI",2019-11-25,64,"NO"
"9566","2019","04","01","TLI",2019-04-01,66,"NO"
"9567","2019","11","02","TLI",2019-11-02,31,"NO"
"9568","2019","05","14","TLI",2019-05-14,88,"NO"
"9569","2019","08","19","TLI",2019-08-19,22,"NO"
"9570","2019","07","01","TLI",2019-07-01,30,"NO"
"9571","2019","03","12","TLI",2019-03-12,60,"NO"
"9572","2019","04","21","TLI",2019-04-21,52,"NO"
"9573","2019","02","19","TLI",2019-02-19,44,"NO"
"9574","2019","08","22","TLI",2019-08-22,39,"NO"
"9575","2019","10","09","TLI",2019-10-09,16,"NO"
"9576","2019","10","17","TLI",2019-10-17,9,"NO"
"9577","2019","03","26","TLI",2019-03-26,55,"NO"
"9578","2019","05","06","TLI",2019-05-06,55,"NO"
"9579","2019","10","02","TLI",2019-10-02,20,"NO"
"9580","2019","04","08","TLI",2019-04-08,54,"NO"
"9581","2019","05","15","TLI",2019-05-15,85,"NO"
"9582","2019","12","15","TLI",2019-12-15,85,"NO"
"9583","2019","11","26","TLI",2019-11-26,65,"NO"
"9584","2019","06","24","TLI",2019-06-24,21,"NO"
"9585","2019","07","02","TLI",2019-07-02,42,"NO"
"9586","2019","04","02","TLI",2019-04-02,65,"NO"
"9587","2019","04","15","TLI",2019-04-15,83,"NO"
"9588","2019","03","13","TLI",2019-03-13,70,"NO"
"9589","2019","07","28","TLI",2019-07-28,21,"NO"
"9590","2019","04","22","TLI",2019-04-22,68,"NO"
"9591","2019","10","10","TLI",2019-10-10,34,"NO"
"9592","2019","05","07","TLI",2019-05-07,57,"NO"
"9593","2020","03","13","TLI",2020-03-13,69,"NO"
"9594","2019","06","01","TLI",2019-06-01,26,"NO"
"9595","2019","03","27","TLI",2019-03-27,50,"NO"
"9596","2019","03","11","TLI",2019-03-11,66,"NO"
"9597","2019","11","04","TLI",2019-11-04,38,"NO"
"9598","2019","10","03","TLI",2019-10-03,20,"NO"
"9599","2019","07","03","TLI",2019-07-03,23,"NO"
"9600","2019","11","20","TLI",2019-11-20,59,"NO"
"9601","2019","12","16","TLI",2019-12-16,73,"NO"
"9602","2019","02","21","TLI",2019-02-21,28,"NO"
"9603","2019","07","29","TLI",2019-07-29,34,"NO"
"9604","2019","08","16","TLI",2019-08-16,34,"NO"
"9605","2019","03","14","TLI",2019-03-14,67,"NO"
"9606","2019","05","17","TLI",2019-05-17,51,"NO"
"9607","2019","08","24","TLI",2019-08-24,32,"NO"
"9608","2019","10","11","TLI",2019-10-11,25,"NO"
"9609","2019","06","09","TLI",2019-06-09,29,"NO"
"9610","2019","12","23","TLI",2019-12-23,68,"NO"
"9611","2019","03","28","TLI",2019-03-28,51,"NO"
"9612","2020","12","06","UIZ",2020-12-06,28,"SE"
"9613","2019","03","22","UIZ",2019-03-22,42,"SE"
"9614","2020","10","14","UIZ",2020-10-14,27,"SE"
"9615","2020","05","06","UIZ",2020-05-06,30,"SE"
"9616","2019","05","25","UIZ",2019-05-25,57,"SE"
"9617","2020","01","30","UIZ",2020-01-30,29,"SE"
"9618","2020","12","13","UIZ",2020-12-13,32,"SE"
"9619","2019","02","22","UIZ",2019-02-22,38,"SE"
"9620","2020","03","22","UIZ",2020-03-22,38,"SE"
"9621","2020","09","16","UIZ",2020-09-16,18,"SE"
"9622","2019","10","30","UIZ",2019-10-30,41,"SE"
"9623","2019","09","05","UIZ",2019-09-05,32,"SE"
"9624","2020","04","13","UIZ",2020-04-13,51,"SE"
"9625","2020","07","31","UIZ",2020-07-31,23,"SE"
"9626","2019","10","19","UIZ",2019-10-19,20,"SE"
"9627","2020","09","17","UIZ",2020-09-17,20,"SE"
"9628","2019","06","08","UIZ",2019-06-08,40,"SE"
"9629","2020","09","12","UIZ",2020-09-12,28,"SE"
"9630","2020","03","29","UIZ",2020-03-29,71,"SE"
"9631","2020","12","14","UIZ",2020-12-14,46,"SE"
"9632","2020","09","25","UIZ",2020-09-25,44,"SE"
"9633","2019","08","04","UIZ",2019-08-04,26,"SE"
"9634","2020","02","01","UIZ",2020-02-01,46,"SE"
"9635","2020","01","31","UIZ",2020-01-31,30,"SE"
"9636","2020","03","28","UIZ",2020-03-28,55,"SE"
"9637","2020","03","21","UIZ",2020-03-21,48,"SE"
"9638","2019","07","20","UIZ",2019-07-20,42,"SE"
"9639","2019","08","15","UIZ",2019-08-15,28,"SE"
"9640","2019","11","12","UIZ",2019-11-12,35,"SE"
"9641","2019","03","21","UIZ",2019-03-21,43,"SE"
"9642","2020","05","28","UIZ",2020-05-28,55,"SE"
"9643","2019","03","15","UIZ",2019-03-15,61,"SE"
"9644","2019","08","17","UIZ",2019-08-17,38,"SE"
"9645","2019","03","10","UIZ",2019-03-10,60,"SE"
"9646","2019","10","12","UIZ",2019-10-12,25,"SE"
"9647","2020","07","30","UIZ",2020-07-30,33,"SE"
"9648","2020","03","19","UIZ",2020-03-19,53,"SE"
"9649","2020","01","23","UIZ",2020-01-23,37,"SE"
"9650","2019","12","19","UIZ",2019-12-19,76,"SE"
"9651","2020","10","21","UIZ",2020-10-21,30,"SE"
"9652","2019","02","16","UIZ",2019-02-16,53,"SE"
"9653","2019","05","23","UIZ",2019-05-23,59,"SE"
"9654","2019","08","14","UIZ",2019-08-14,30,"SE"
"9655","2020","09","06","UIZ",2020-09-06,11,"SE"
"9656","2019","10","15","UIZ",2019-10-15,42,"SE"
"9657","2020","08","08","UIZ",2020-08-08,14,"SE"
"9658","2019","07","25","UIZ",2019-07-25,29,"SE"
"9659","2019","11","28","UIZ",2019-11-28,59,"SE"
"9660","2019","12","31","UIZ",2019-12-31,44,"SE"
"9661","2019","09","27","UIZ",2019-09-27,30,"SE"
"9662","2020","07","16","UIZ",2020-07-16,48,"SE"
"9663","2020","05","02","UIZ",2020-05-02,39,"SE"
"9664","2019","03","09","UIZ",2019-03-09,50,"SE"
"9665","2020","02","03","UIZ",2020-02-03,34,"SE"
"9666","2019","09","25","UIZ",2019-09-25,35,"SE"
"9667","2020","06","30","UIZ",2020-06-30,29,"SE"
"9668","2019","02","28","UIZ",2019-02-28,54,"SE"
"9669","2020","12","25","UIZ",2020-12-25,61,"SE"
"9670","2020","09","28","UIZ",2020-09-28,23,"SE"
"9671","2019","09","26","UIZ",2019-09-26,41,"SE"
"9672","2019","02","14","UIZ",2019-02-14,46,"SE"
"9673","2020","04","27","UIZ",2020-04-27,30,"SE"
"9674","2020","03","26","UIZ",2020-03-26,60,"SE"
"9675","2020","07","17","UIZ",2020-07-17,45,"SE"
"9676","2019","02","26","UIZ",2019-02-26,38,"SE"
"9677","2019","10","17","UIZ",2019-10-17,12,"SE"
"9678","2019","12","29","UIZ",2019-12-29,37,"SE"
"9679","2019","12","12","UIZ",2019-12-12,55,"SE"
"9680","2020","03","31","UIZ",2020-03-31,69,"SE"
"9681","2019","03","17","UIZ",2019-03-17,50,"SE"
"9682","2019","07","27","UIZ",2019-07-27,19,"SE"
"9683","2019","09","11","UIZ",2019-09-11,31,"SE"
"9684","2019","02","08","UIZ",2019-02-08,44,"SE"
"9685","2019","06","12","UIZ",2019-06-12,41,"SE"
"9686","2019","12","26","UIZ",2019-12-26,57,"SE"
"9687","2020","10","26","UIZ",2020-10-26,52,"SE"
"9688","2019","01","14","UIZ",2019-01-14,45,"SE"
"9689","2019","09","30","UIZ",2019-09-30,14,"SE"
"9690","2020","02","12","UIZ",2020-02-12,41,"SE"
"9691","2020","03","09","UIZ",2020-03-09,54,"SE"
"9692","2019","06","14","UIZ",2019-06-14,22,"SE"
"9693","2019","02","06","UIZ",2019-02-06,85,"SE"
"9694","2019","03","06","UIZ",2019-03-06,43,"SE"
"9695","2019","02","13","UIZ",2019-02-13,49,"SE"
"9696","2019","05","24","UIZ",2019-05-24,51,"SE"
"9697","2020","02","22","UIZ",2020-02-22,54,"SE"
"9698","2020","06","01","UIZ",2020-06-01,36,"SE"
"9699","2020","07","29","UIZ",2020-07-29,18,"SE"
"9700","2019","12","18","UIZ",2019-12-18,66,"SE"
"9701","2020","08","22","UIZ",2020-08-22,35,"SE"
"9702","2019","10","13","UIZ",2019-10-13,29,"SE"
"9703","2019","03","16","UIZ",2019-03-16,50,"SE"
"9704","2020","10","20","UIZ",2020-10-20,34,"SE"
"9705","2020","05","23","UIZ",2020-05-23,56,"SE"
"9706","2020","01","12","UIZ",2020-01-12,51,"SE"
"9707","2019","03","23","UIZ",2019-03-23,39,"SE"
"9708","2019","01","06","UIZ",2019-01-06,60,"SE"
"9709","2020","02","28","UIZ",2020-02-28,62,"SE"
"9710","2019","07","29","UIZ",2019-07-29,27,"SE"
"9711","2019","03","14","UIZ",2019-03-14,62,"SE"
"9712","2020","08","06","UIZ",2020-08-06,31,"SE"
"9713","2020","01","22","UIZ",2020-01-22,54,"SE"
"9714","2019","04","03","UIZ",2019-04-03,56,"SE"
"9715","2019","08","24","UIZ",2019-08-24,34,"SE"
"9716","2019","12","02","UIZ",2019-12-02,52,"SE"
"9717","2020","11","05","UIZ",2020-11-05,52,"SE"
"9718","2019","01","15","UIZ",2019-01-15,52,"SE"
"9719","2020","08","26","UIZ",2020-08-26,18,"SE"
"9720","2019","09","16","UIZ",2019-09-16,31,"SE"
"9721","2019","02","24","UIZ",2019-02-24,37,"SE"
"9722","2019","05","18","UIZ",2019-05-18,50,"SE"
"9723","2019","01","16","UIZ",2019-01-16,59,"SE"
"9724","2020","06","10","UIZ",2020-06-10,29,"SE"
"9725","2019","06","04","UIZ",2019-06-04,22,"SE"
"9726","2020","12","07","UIZ",2020-12-07,41,"SE"
"9727","2019","11","14","UIZ",2019-11-14,23,"SE"
"9728","2019","09","02","UIZ",2019-09-02,30,"SE"
"9729","2020","09","26","UIZ",2020-09-26,46,"SE"
"9730","2020","06","26","UIZ",2020-06-26,19,"SE"
"9731","2020","11","12","UIZ",2020-11-12,62,"SE"
"9732","2019","06","17","UIZ",2019-06-17,45,"SE"
"9733","2019","03","20","UIZ",2019-03-20,46,"SE"
"9734","2020","06","24","UIZ",2020-06-24,10,"SE"
"9735","2019","02","20","UIZ",2019-02-20,30,"SE"
"9736","2020","10","18","UIZ",2020-10-18,35,"SE"
"9737","2019","01","28","UIZ",2019-01-28,47,"SE"
"9738","2020","03","25","UIZ",2020-03-25,65,"SE"
"9739","2019","06","15","UIZ",2019-06-15,43,"SE"
"9740","2019","12","03","UIZ",2019-12-03,51,"SE"
"9741","2020","03","11","UIZ",2020-03-11,49,"SE"
"9742","2019","12","20","UIZ",2019-12-20,81,"SE"
"9743","2020","04","09","UIZ",2020-04-09,44,"SE"
"9744","2019","08","26","UIZ",2019-08-26,34,"SE"
"9745","2020","11","08","UIZ",2020-11-08,47,"SE"
"9746","2020","06","12","UIZ",2020-06-12,18,"SE"
"9747","2020","08","02","UIZ",2020-08-02,32,"SE"
"9748","2019","04","07","UIZ",2019-04-07,53,"SE"
"9749","2020","11","11","UIZ",2020-11-11,59,"SE"
"9750","2020","06","05","UIZ",2020-06-05,28,"SE"
"9751","2019","05","27","UIZ",2019-05-27,47,"SE"
"9752","2019","06","11","UIZ",2019-06-11,24,"SE"
"9753","2019","06","23","UIZ",2019-06-23,37,"SE"
"9754","2019","11","25","UIZ",2019-11-25,50,"SE"
"9755","2020","10","10","UIZ",2020-10-10,34,"SE"
"9756","2020","09","13","UIZ",2020-09-13,14,"SE"
"9757","2019","09","24","UIZ",2019-09-24,42,"SE"
"9758","2020","06","29","UIZ",2020-06-29,32,"SE"
"9759","2020","07","14","UIZ",2020-07-14,33,"SE"
"9760","2019","06","21","UIZ",2019-06-21,43,"SE"
"9761","2020","02","18","UIZ",2020-02-18,61,"SE"
"9762","2020","10","17","UIZ",2020-10-17,22,"SE"
"9763","2020","06","03","UIZ",2020-06-03,16,"SE"
"9764","2019","07","30","UIZ",2019-07-30,36,"SE"
"9765","2020","05","03","UIZ",2020-05-03,34,"SE"
"9766","2020","02","11","UIZ",2020-02-11,61,"SE"
"9767","2019","02","17","UIZ",2019-02-17,45,"SE"
"9768","2019","10","23","UIZ",2019-10-23,32,"SE"
"9769","2019","03","03","UIZ",2019-03-03,50,"SE"
"9770","2019","08","25","UIZ",2019-08-25,34,"SE"
"9771","2020","04","11","UIZ",2020-04-11,51,"SE"
"9772","2020","05","01","UIZ",2020-05-01,27,"SE"
"9773","2020","05","14","UIZ",2020-05-14,58,"SE"
"9774","2020","02","04","UIZ",2020-02-04,23,"SE"
"9775","2019","10","29","UIZ",2019-10-29,33,"SE"
"9776","2020","06","11","UIZ",2020-06-11,19,"SE"
"9777","2020","01","28","UIZ",2020-01-28,39,"SE"
"9778","2020","01","21","UIZ",2020-01-21,53,"SE"
"9779","2020","04","18","UIZ",2020-04-18,60,"SE"
"9780","2019","12","22","UIZ",2019-12-22,55,"SE"
"9781","2019","10","05","UIZ",2019-10-05,28,"SE"
"9782","2020","04","29","UIZ",2020-04-29,49,"SE"
"9783","2020","12","08","UIZ",2020-12-08,49,"SE"
"9784","2019","10","24","UIZ",2019-10-24,28,"SE"
"9785","2019","11","29","UIZ",2019-11-29,59,"SE"
"9786","2019","03","11","UIZ",2019-03-11,58,"SE"
"9787","2019","12","14","UIZ",2019-12-14,65,"SE"
"9788","2019","02","07","UIZ",2019-02-07,73,"SE"
"9789","2019","10","08","UIZ",2019-10-08,23,"SE"
"9790","2019","11","27","UIZ",2019-11-27,64,"SE"
"9791","2020","06","02","UIZ",2020-06-02,34,"SE"
"9792","2019","09","04","UIZ",2019-09-04,33,"SE"
"9793","2020","02","20","UIZ",2020-02-20,70,"SE"
"9794","2020","04","12","UIZ",2020-04-12,42,"SE"
"9795","2019","09","10","UIZ",2019-09-10,27,"SE"
"9796","2020","09","07","UIZ",2020-09-07,18,"SE"
"9797","2020","02","26","UIZ",2020-02-26,56,"SE"
"9798","2020","04","30","UIZ",2020-04-30,24,"SE"
"9799","2020","04","10","UIZ",2020-04-10,49,"SE"
"9800","2019","10","25","UIZ",2019-10-25,44,"SE"
"9801","2020","06","06","UIZ",2020-06-06,30,"SE"
"9802","2020","05","31","UIZ",2020-05-31,19,"SE"
"9803","2019","11","30","UIZ",2019-11-30,56,"SE"
"9804","2020","01","20","UIZ",2020-01-20,26,"SE"
"9805","2020","12","23","UIZ",2020-12-23,65,"SE"
"9806","2020","07","21","UIZ",2020-07-21,30,"SE"
"9807","2020","02","29","UIZ",2020-02-29,56,"SE"
"9808","2019","12","17","UIZ",2019-12-17,60,"SE"
"9809","2020","04","20","UIZ",2020-04-20,73,"SE"
"9810","2020","07","15","UIZ",2020-07-15,29,"SE"
"9811","2019","10","26","UIZ",2019-10-26,25,"SE"
"9812","2020","05","04","UIZ",2020-05-04,39,"SE"
"9813","2019","03","29","UIZ",2019-03-29,68,"SE"
"9814","2020","12","21","UIZ",2020-12-21,59,"SE"
"9815","2019","06","22","UIZ",2019-06-22,44,"SE"
"9816","2019","02","27","UIZ",2019-02-27,44,"SE"
"9817","2020","06","04","UIZ",2020-06-04,28,"SE"
"9818","2020","05","08","UIZ",2020-05-08,35,"SE"
"9819","2019","01","12","UIZ",2019-01-12,55,"SE"
"9820","2020","10","24","UIZ",2020-10-24,37,"SE"
"9821","2020","10","03","UIZ",2020-10-03,26,"SE"
"9822","2020","02","02","UIZ",2020-02-02,41,"SE"
"9823","2019","03","25","UIZ",2019-03-25,45,"SE"
"9824","2019","02","23","UIZ",2019-02-23,42,"SE"
"9825","2019","03","04","UIZ",2019-03-04,46,"SE"
"9826","2020","08","28","UIZ",2020-08-28,26,"SE"
"9827","2020","08","09","UIZ",2020-08-09,14,"SE"
"9828","2020","09","10","UIZ",2020-09-10,28,"SE"
"9829","2019","03","07","UIZ",2019-03-07,50,"SE"
"9830","2019","02","09","UIZ",2019-02-09,40,"SE"
"9831","2020","06","25","UIZ",2020-06-25,13,"SE"
"9832","2019","06","18","UIZ",2019-06-18,38,"SE"
"9833","2019","01","29","UIZ",2019-01-29,52,"SE"
"9834","2019","12","25","UIZ",2019-12-25,84,"SE"
"9835","2019","03","02","UIZ",2019-03-02,55,"SE"
"9836","2020","09","19","UIZ",2020-09-19,17,"SE"
"9837","2020","12","31","UIZ",2020-12-31,61,"SE"
"9838","2019","03","12","UIZ",2019-03-12,53,"SE"
"9839","2020","08","23","UIZ",2020-08-23,25,"SE"
"9840","2019","08","27","UIZ",2019-08-27,31,"SE"
"9841","2020","04","17","UIZ",2020-04-17,61,"SE"
"9842","2020","05","19","UIZ",2020-05-19,47,"SE"
"9843","2019","12","28","UIZ",2019-12-28,46,"SE"
"9844","2020","05","16","UIZ",2020-05-16,42,"SE"
"9845","2020","03","17","UIZ",2020-03-17,47,"SE"
"9846","2020","08","14","UIZ",2020-08-14,32,"SE"
"9847","2020","10","08","UIZ",2020-10-08,47,"SE"
"9848","2019","03","24","UIZ",2019-03-24,38,"SE"
"9849","2020","09","11","UIZ",2020-09-11,25,"SE"
"9850","2019","07","21","UIZ",2019-07-21,25,"SE"
"9851","2020","12","15","UIZ",2020-12-15,39,"SE"
"9852","2020","02","16","UIZ",2020-02-16,42,"SE"
"9853","2020","12","18","UIZ",2020-12-18,49,"SE"
"9854","2019","08","28","UIZ",2019-08-28,36,"SE"
"9855","2019","09","17","UIZ",2019-09-17,31,"SE"
"9856","2019","01","19","UIZ",2019-01-19,46,"SE"
"9857","2020","05","11","UIZ",2020-05-11,32,"SE"
"9858","2020","05","29","UIZ",2020-05-29,31,"SE"
"9859","2019","11","24","UIZ",2019-11-24,50,"SE"
"9860","2019","08","12","UIZ",2019-08-12,17,"SE"
