"","Year","Month","Day","station","Date","PromDiario","ZONA"
"498","2019","06","06","AJU",2019-06-06,8,"SO"
"499","2020","04","15","AJU",2020-04-15,39,"SO"
"500","2019","07","28","AJU",2019-07-28,7,"SO"
"501","2020","01","13","AJU",2020-01-13,13,"SO"
"502","2020","08","11","AJU",2020-08-11,8,"SO"
"503","2019","05","08","AJU",2019-05-08,37,"SO"
"504","2019","07","22","AJU",2019-07-22,10,"SO"
"505","2020","04","05","AJU",2020-04-05,19,"SO"
"506","2019","06","12","AJU",2019-06-12,14,"SO"
"507","2019","02","16","AJU",2019-02-16,17,"SO"
"508","2020","08","05","AJU",2020-08-05,11,"SO"
"509","2020","07","13","AJU",2020-07-13,13,"SO"
"510","2020","03","28","AJU",2020-03-28,34,"SO"
"511","2019","07","26","AJU",2019-07-26,13,"SO"
"512","2019","07","09","AJU",2019-07-09,12,"SO"
"513","2019","06","10","AJU",2019-06-10,14,"SO"
"514","2020","04","11","AJU",2020-04-11,39,"SO"
"515","2020","03","12","AJU",2020-03-12,21,"SO"
"516","2020","05","04","AJU",2020-05-04,24,"SO"
"517","2020","12","04","AJU",2020-12-04,10,"SO"
"518","2020","11","14","AJU",2020-11-14,20,"SO"
"519","2020","10","17","AJU",2020-10-17,12,"SO"
"520","2020","04","19","AJU",2020-04-19,47,"SO"
"521","2020","01","31","AJU",2020-01-31,9,"SO"
"522","2020","02","22","AJU",2020-02-22,16,"SO"
"523","2020","03","29","AJU",2020-03-29,35,"SO"
"524","2020","04","06","AJU",2020-04-06,20,"SO"
"525","2020","10","27","AJU",2020-10-27,15,"SO"
"526","2020","08","10","AJU",2020-08-10,11,"SO"
"527","2019","05","10","AJU",2019-05-10,43,"SO"
"528","2019","11","21","AJU",2019-11-21,24,"SO"
"529","2019","02","06","AJU",2019-02-06,21,"SO"
"530","2019","05","01","AJU",2019-05-01,21,"SO"
"531","2019","11","09","AJU",2019-11-09,8,"SO"
"532","2020","11","09","AJU",2020-11-09,20,"SO"
"533","2020","02","13","AJU",2020-02-13,16,"SO"
"534","2020","11","06","AJU",2020-11-06,20,"SO"
"535","2020","10","31","AJU",2020-10-31,15,"SO"
"536","2019","10","28","AJU",2019-10-28,20,"SO"
"537","2020","02","03","AJU",2020-02-03,12,"SO"
"538","2019","11","24","AJU",2019-11-24,19,"SO"
"539","2019","10","31","AJU",2019-10-31,11,"SO"
"540","2020","11","16","AJU",2020-11-16,8,"SO"
"541","2019","07","25","AJU",2019-07-25,10,"SO"
"542","2019","05","11","AJU",2019-05-11,89,"SO"
"543","2020","03","22","AJU",2020-03-22,18,"SO"
"544","2020","02","09","AJU",2020-02-09,9,"SO"
"545","2020","10","19","AJU",2020-10-19,14,"SO"
"546","2019","11","22","AJU",2019-11-22,18,"SO"
"547","2019","12","02","AJU",2019-12-02,17,"SO"
"548","2020","11","13","AJU",2020-11-13,16,"SO"
"549","2019","02","02","AJU",2019-02-02,18,"SO"
"550","2020","01","16","AJU",2020-01-16,18,"SO"
"551","2020","12","06","AJU",2020-12-06,9,"SO"
"552","2020","11","24","AJU",2020-11-24,19,"SO"
"553","2020","02","14","AJU",2020-02-14,18,"SO"
"554","2020","11","17","AJU",2020-11-17,6,"SO"
"555","2019","07","20","AJU",2019-07-20,13,"SO"
"556","2020","02","12","AJU",2020-02-12,17,"SO"
"557","2019","05","09","AJU",2019-05-09,53,"SO"
"558","2020","03","07","AJU",2020-03-07,28,"SO"
"559","2019","02","08","AJU",2019-02-08,19,"SO"
"560","2019","01","31","AJU",2019-01-31,12,"SO"
"561","2020","07","25","AJU",2020-07-25,11,"SO"
"562","2019","02","14","AJU",2019-02-14,17,"SO"
"563","2019","02","17","AJU",2019-02-17,14,"SO"
"564","2020","11","28","AJU",2020-11-28,19,"SO"
"565","2019","05","15","AJU",2019-05-15,78,"SO"
"566","2020","12","01","AJU",2020-12-01,10,"SO"
"567","2019","01","06","AJU",2019-01-06,27,"SO"
"568","2020","01","24","AJU",2020-01-24,12,"SO"
"569","2019","12","23","AJU",2019-12-23,19,"SO"
"570","2019","01","01","AJU",2019-01-01,15,"SO"
"571","2020","10","18","AJU",2020-10-18,17,"SO"
"572","2020","04","12","AJU",2020-04-12,29,"SO"
"573","2020","03","01","AJU",2020-03-01,19,"SO"
"574","2019","05","13","AJU",2019-05-13,92,"SO"
"575","2020","01","10","AJU",2020-01-10,13,"SO"
"576","2019","02","15","AJU",2019-02-15,14,"SO"
"577","2019","06","14","AJU",2019-06-14,11,"SO"
"578","2020","02","18","AJU",2020-02-18,17,"SO"
"579","2020","04","07","AJU",2020-04-07,31,"SO"
"580","2020","03","11","AJU",2020-03-11,17,"SO"
"581","2019","02","04","AJU",2019-02-04,20,"SO"
"582","2020","04","10","AJU",2020-04-10,30,"SO"
"583","2020","05","03","AJU",2020-05-03,15,"SO"
"584","2019","07","31","AJU",2019-07-31,17,"SO"
"585","2020","02","16","AJU",2020-02-16,13,"SO"
"586","2020","07","21","AJU",2020-07-21,12,"SO"
"587","2020","04","13","AJU",2020-04-13,29,"SO"
"588","2020","03","14","AJU",2020-03-14,20,"SO"
"589","2020","04","23","AJU",2020-04-23,24,"SO"
"590","2019","11","17","AJU",2019-11-17,14,"SO"
"591","2020","11","01","AJU",2020-11-01,13,"SO"
"592","2020","05","01","AJU",2020-05-01,11,"SO"
"593","2019","11","25","AJU",2019-11-25,18,"SO"
"594","2020","02","24","AJU",2020-02-24,19,"SO"
"595","2020","03","31","AJU",2020-03-31,26,"SO"
"596","2019","07","29","AJU",2019-07-29,9,"SO"
"597","2019","11","11","AJU",2019-11-11,19,"SO"
"598","2020","01","04","AJU",2020-01-04,23,"SO"
"599","2019","12","25","AJU",2019-12-25,22,"SO"
"600","2020","04","03","AJU",2020-04-03,18,"SO"
"601","2020","02","10","AJU",2020-02-10,14,"SO"
"602","2019","11","15","AJU",2019-11-15,16,"SO"
"603","2020","02","27","AJU",2020-02-27,12,"SO"
"604","2019","05","23","AJU",2019-05-23,38,"SO"
"605","2019","11","23","AJU",2019-11-23,20,"SO"
"606","2020","04","29","AJU",2020-04-29,17,"SO"
"607","2020","11","02","AJU",2020-11-02,10,"SO"
"608","2020","05","05","AJU",2020-05-05,19,"SO"
"609","2020","01","12","AJU",2020-01-12,13,"SO"
"610","2020","01","22","AJU",2020-01-22,17,"SO"
"611","2020","01","17","AJU",2020-01-17,11,"SO"
"612","2020","11","12","AJU",2020-11-12,21,"SO"
"613","2020","04","01","AJU",2020-04-01,27,"SO"
"614","2019","05","04","AJU",2019-05-04,41,"SO"
"615","2019","11","06","AJU",2019-11-06,12,"SO"
"616","2019","11","16","AJU",2019-11-16,18,"SO"
"617","2020","07","12","AJU",2020-07-12,8,"SO"
"618","2020","11","26","AJU",2020-11-26,15,"SO"
"619","2019","02","18","AJU",2019-02-18,11,"SO"
"620","2019","06","30","AJU",2019-06-30,16,"SO"
"621","2020","01","20","AJU",2020-01-20,11,"SO"
"622","2019","12","04","AJU",2019-12-04,15,"SO"
"623","2020","01","08","AJU",2020-01-08,21,"SO"
"624","2019","12","06","AJU",2019-12-06,10,"SO"
"625","2020","10","22","AJU",2020-10-22,11,"SO"
"626","2020","10","16","AJU",2020-10-16,9,"SO"
"627","2020","11","07","AJU",2020-11-07,14,"SO"
"628","2019","06","17","AJU",2019-06-17,19,"SO"
"629","2019","07","19","AJU",2019-07-19,11,"SO"
"630","2019","02","19","AJU",2019-02-19,9,"SO"
"631","2019","01","05","AJU",2019-01-05,26,"SO"
"632","2020","01","21","AJU",2020-01-21,21,"SO"
"633","2019","11","20","AJU",2019-11-20,18,"SO"
"634","2020","07","16","AJU",2020-07-16,15,"SO"
"635","2020","04","26","AJU",2020-04-26,22,"SO"
"636","2020","02","19","AJU",2020-02-19,18,"SO"
"637","2019","05","20","AJU",2019-05-20,41,"SO"
"638","2020","10","20","AJU",2020-10-20,13,"SO"
"639","2019","07","23","AJU",2019-07-23,10,"SO"
"640","2019","01","03","AJU",2019-01-03,15,"SO"
"641","2020","03","05","AJU",2020-03-05,18,"SO"
"642","2020","03","26","AJU",2020-03-26,23,"SO"
"643","2020","03","15","AJU",2020-03-15,19,"SO"
"644","2019","06","13","AJU",2019-06-13,12,"SO"
"645","2020","10","24","AJU",2020-10-24,11,"SO"
"646","2019","10","30","AJU",2019-10-30,15,"SO"
"647","2020","01","07","AJU",2020-01-07,17,"SO"
"648","2020","03","21","AJU",2020-03-21,23,"SO"
"649","2020","04","22","AJU",2020-04-22,33,"SO"
"650","2020","10","21","AJU",2020-10-21,12,"SO"
"651","2019","05","18","AJU",2019-05-18,33,"SO"
"652","2020","11","15","AJU",2020-11-15,16,"SO"
"653","2020","11","20","AJU",2020-11-20,14,"SO"
"654","2019","02","09","AJU",2019-02-09,13,"SO"
"655","2020","07","20","AJU",2020-07-20,15,"SO"
"656","2020","02","28","AJU",2020-02-28,19,"SO"
"657","2020","07","26","AJU",2020-07-26,7,"SO"
"658","2019","05","21","AJU",2019-05-21,36,"SO"
"659","2020","10","25","AJU",2020-10-25,15,"SO"
"660","2019","01","04","AJU",2019-01-04,17,"SO"
"661","2020","04","30","AJU",2020-04-30,11,"SO"
"662","2020","10","28","AJU",2020-10-28,20,"SO"
"663","2019","11","10","AJU",2019-11-10,13,"SO"
"664","2019","05","16","AJU",2019-05-16,89,"SO"
"665","2019","10","22","AJU",2019-10-22,14,"SO"
"666","2020","08","06","AJU",2020-08-06,12,"SO"
"667","2019","02","10","AJU",2019-02-10,12,"SO"
"668","2020","11","04","AJU",2020-11-04,16,"SO"
"669","2019","06","18","AJU",2019-06-18,10,"SO"
"670","2019","05","05","AJU",2019-05-05,40,"SO"
"671","2019","12","09","AJU",2019-12-09,16,"SO"
"672","2020","11","27","AJU",2020-11-27,13,"SO"
"673","2020","02","29","AJU",2020-02-29,18,"SO"
"674","2020","04","08","AJU",2020-04-08,28,"SO"
"675","2020","03","20","AJU",2020-03-20,16,"SO"
"676","2019","12","22","AJU",2019-12-22,26,"SO"
"677","2020","10","23","AJU",2020-10-23,10,"SO"
"678","2019","05","12","AJU",2019-05-12,82,"SO"
"679","2020","05","02","AJU",2020-05-02,16,"SO"
"680","2020","07","19","AJU",2020-07-19,17,"SO"
"681","2020","07","11","AJU",2020-07-11,8,"SO"
"682","2019","05","19","AJU",2019-05-19,36,"SO"
"683","2019","11","05","AJU",2019-11-05,14,"SO"
"684","2020","11","18","AJU",2020-11-18,7,"SO"
"685","2020","11","23","AJU",2020-11-23,16,"SO"
"686","2020","02","02","AJU",2020-02-02,12,"SO"
"687","2020","07","14","AJU",2020-07-14,15,"SO"
"688","2019","06","05","AJU",2019-06-05,4,"SO"
"689","2020","04","24","AJU",2020-04-24,28,"SO"
"690","2019","11","12","AJU",2019-11-12,12,"SO"
"691","2019","02","05","AJU",2019-02-05,22,"SO"
"692","2019","11","01","AJU",2019-11-01,15,"SO"
"693","2020","11","21","AJU",2020-11-21,8,"SO"
"694","2019","12","24","AJU",2019-12-24,21,"SO"
"695","2019","05","06","AJU",2019-05-06,40,"SO"
"696","2020","03","08","AJU",2020-03-08,17,"SO"
"697","2020","03","16","AJU",2020-03-16,17,"SO"
"698","2019","05","14","AJU",2019-05-14,70,"SO"
"699","2019","07","08","AJU",2019-07-08,10,"SO"
"700","2020","04","20","AJU",2020-04-20,31,"SO"
"701","2019","07","04","AJU",2019-07-04,19,"SO"
"702","2019","11","19","AJU",2019-11-19,16,"SO"
"703","2020","02","11","AJU",2020-02-11,16,"SO"
"704","2019","12","03","AJU",2019-12-03,18,"SO"
"705","2020","01","06","AJU",2020-01-06,23,"SO"
"706","2019","11","08","AJU",2019-11-08,13,"SO"
"707","2020","11","11","AJU",2020-11-11,20,"SO"
"708","2020","03","23","AJU",2020-03-23,17,"SO"
"709","2019","01","28","AJU",2019-01-28,14,"SO"
"710","2020","03","10","AJU",2020-03-10,22,"SO"
"711","2020","04","14","AJU",2020-04-14,34,"SO"
"712","2020","03","09","AJU",2020-03-09,18,"SO"
"713","2020","01","18","AJU",2020-01-18,12,"SO"
"714","2020","11","25","AJU",2020-11-25,16,"SO"
"715","2020","12","03","AJU",2020-12-03,11,"SO"
"716","2020","01","11","AJU",2020-01-11,14,"SO"
"717","2019","06","04","AJU",2019-06-04,6,"SO"
"718","2020","08","08","AJU",2020-08-08,6,"SO"
"719","2020","03","24","AJU",2020-03-24,24,"SO"
"720","2020","10","29","AJU",2020-10-29,25,"SO"
"721","2020","01","15","AJU",2020-01-15,13,"SO"
"722","2020","12","02","AJU",2020-12-02,13,"SO"
"723","2019","02","12","AJU",2019-02-12,27,"SO"
"724","2020","11","03","AJU",2020-11-03,12,"SO"
"725","2020","02","25","AJU",2020-02-25,13,"SO"
"726","2019","10","24","AJU",2019-10-24,11,"SO"
"727","2019","07","07","AJU",2019-07-07,14,"SO"
"728","2019","10","23","AJU",2019-10-23,12,"SO"
"729","2019","12","08","AJU",2019-12-08,20,"SO"
"730","2020","01","09","AJU",2020-01-09,21,"SO"
"731","2020","03","17","AJU",2020-03-17,19,"SO"
"732","2019","06","26","AJU",2019-06-26,12,"SO"
"733","2020","03","25","AJU",2020-03-25,32,"SO"
"734","2019","07","01","AJU",2019-07-01,8,"SO"
"735","2019","11","07","AJU",2019-11-07,12,"SO"
"736","2019","05","17","AJU",2019-05-17,34,"SO"
"737","2020","04","18","AJU",2020-04-18,41,"SO"
"738","2020","04","17","AJU",2020-04-17,50,"SO"
"739","2019","05","03","AJU",2019-05-03,27,"SO"
"740","2020","03","02","AJU",2020-03-02,15,"SO"
"741","2019","12","26","BJU",2019-12-26,27,"CE"
"742","2019","06","12","BJU",2019-06-12,18,"CE"
"743","2019","09","17","BJU",2019-09-17,19,"CE"
"744","2020","03","13","BJU",2020-03-13,18,"CE"
"745","2020","04","04","BJU",2020-04-04,18,"CE"
"746","2020","09","19","BJU",2020-09-19,12,"CE"
"747","2020","08","14","BJU",2020-08-14,17,"CE"
"748","2019","01","02","BJU",2019-01-02,40,"CE"
"749","2020","01","08","BJU",2020-01-08,29,"CE"
"750","2020","10","02","BJU",2020-10-02,10,"CE"
"751","2020","07","23","BJU",2020-07-23,19,"CE"
"752","2019","09","21","BJU",2019-09-21,14,"CE"
"753","2020","04","28","BJU",2020-04-28,16,"CE"
"754","2020","01","24","BJU",2020-01-24,14,"CE"
"755","2020","09","29","BJU",2020-09-29,12,"CE"
"756","2019","08","02","BJU",2019-08-02,15,"CE"
"757","2019","09","09","BJU",2019-09-09,17,"CE"
"758","2020","05","31","BJU",2020-05-31,17,"CE"
"759","2019","12","11","BJU",2019-12-11,33,"CE"
"760","2020","10","10","BJU",2020-10-10,14,"CE"
"761","2020","11","06","BJU",2020-11-06,33,"CE"
"762","2019","06","28","BJU",2019-06-28,12,"CE"
"763","2020","07","10","BJU",2020-07-10,14,"CE"
"764","2020","10","27","BJU",2020-10-27,22,"CE"
"765","2020","12","07","BJU",2020-12-07,27,"CE"
"766","2020","10","03","BJU",2020-10-03,12,"CE"
"767","2020","03","06","BJU",2020-03-06,36,"CE"
"768","2019","06","22","BJU",2019-06-22,23,"CE"
"769","2020","09","30","BJU",2020-09-30,25,"CE"
"770","2020","08","27","BJU",2020-08-27,6,"CE"
"771","2019","09","25","BJU",2019-09-25,30,"CE"
"772","2020","07","17","BJU",2020-07-17,17,"CE"
"773","2020","09","06","BJU",2020-09-06,8,"CE"
"774","2020","04","27","BJU",2020-04-27,12,"CE"
"775","2019","12","28","BJU",2019-12-28,20,"CE"
"776","2019","07","27","BJU",2019-07-27,11,"CE"
"777","2019","12","19","BJU",2019-12-19,39,"CE"
"778","2020","03","05","BJU",2020-03-05,22,"CE"
"779","2020","11","18","BJU",2020-11-18,9,"CE"
"780","2020","05","29","BJU",2020-05-29,19,"CE"
"781","2020","11","17","BJU",2020-11-17,6,"CE"
"782","2020","01","13","BJU",2020-01-13,23,"CE"
"783","2020","06","17","BJU",2020-06-17,24,"CE"
"784","2019","07","28","BJU",2019-07-28,11,"CE"
"785","2019","10","04","BJU",2019-10-04,14,"CE"
"786","2020","03","22","BJU",2020-03-22,19,"CE"
"787","2020","06","14","BJU",2020-06-14,15,"CE"
"788","2020","12","10","BJU",2020-12-10,21,"CE"
"789","2020","07","27","BJU",2020-07-27,8,"CE"
"790","2020","04","05","BJU",2020-04-05,17,"CE"
"791","2020","12","24","BJU",2020-12-24,36,"CE"
"792","2019","10","09","BJU",2019-10-09,8,"CE"
"793","2019","08","16","BJU",2019-08-16,14,"CE"
"794","2019","10","03","BJU",2019-10-03,10,"CE"
"795","2020","02","11","BJU",2020-02-11,19,"CE"
"796","2020","04","22","BJU",2020-04-22,21,"CE"
"797","2020","12","17","BJU",2020-12-17,22,"CE"
"798","2020","01","14","BJU",2020-01-14,21,"CE"
"799","2020","06","26","BJU",2020-06-26,11,"CE"
"800","2020","07","07","BJU",2020-07-07,7,"CE"
"801","2020","04","23","BJU",2020-04-23,20,"CE"
"802","2020","09","18","BJU",2020-09-18,9,"CE"
"803","2020","02","17","BJU",2020-02-17,13,"CE"
"804","2019","08","10","BJU",2019-08-10,10,"CE"
"805","2019","07","02","BJU",2019-07-02,12,"CE"
"806","2019","06","13","BJU",2019-06-13,10,"CE"
"807","2020","11","19","BJU",2020-11-19,12,"CE"
"808","2019","08","07","BJU",2019-08-07,11,"CE"
"809","2020","06","10","BJU",2020-06-10,14,"CE"
"810","2020","07","04","BJU",2020-07-04,15,"CE"
"811","2019","09","20","BJU",2019-09-20,23,"CE"
"812","2019","07","30","BJU",2019-07-30,18,"CE"
"813","2020","10","18","BJU",2020-10-18,18,"CE"
"814","2020","06","27","BJU",2020-06-27,19,"CE"
"815","2020","01","07","BJU",2020-01-07,21,"CE"
"816","2019","06","11","BJU",2019-06-11,9,"CE"
"817","2019","12","29","BJU",2019-12-29,16,"CE"
"818","2019","09","23","BJU",2019-09-23,19,"CE"
"819","2020","05","30","BJU",2020-05-30,14,"CE"
"820","2020","06","05","BJU",2020-06-05,12,"CE"
"821","2020","02","08","BJU",2020-02-08,13,"CE"
"822","2020","04","30","BJU",2020-04-30,13,"CE"
"823","2020","10","28","BJU",2020-10-28,26,"CE"
"824","2020","09","07","BJU",2020-09-07,11,"CE"
"825","2020","09","20","BJU",2020-09-20,23,"CE"
"826","2019","01","07","BJU",2019-01-07,26,"CE"
"827","2020","07","18","BJU",2020-07-18,19,"CE"
"828","2019","08","29","BJU",2019-08-29,18,"CE"
"829","2020","11","04","BJU",2020-11-04,21,"CE"
"830","2020","11","07","BJU",2020-11-07,36,"CE"
"831","2020","03","14","BJU",2020-03-14,17,"CE"
"832","2019","06","20","BJU",2019-06-20,30,"CE"
"833","2020","10","31","BJU",2020-10-31,19,"CE"
"834","2020","07","12","BJU",2020-07-12,9,"CE"
"835","2019","06","15","BJU",2019-06-15,19,"CE"
"836","2019","01","05","BJU",2019-01-05,37,"CE"
"837","2020","09","21","BJU",2020-09-21,21,"CE"
"838","2020","04","26","BJU",2020-04-26,17,"CE"
"839","2020","06","11","BJU",2020-06-11,10,"CE"
"840","2019","07","12","BJU",2019-07-12,22,"CE"
"841","2020","10","20","BJU",2020-10-20,15,"CE"
"842","2020","07","19","BJU",2020-07-19,17,"CE"
"843","2019","08","21","BJU",2019-08-21,12,"CE"
"844","2020","04","09","BJU",2020-04-09,24,"CE"
"845","2020","01","26","BJU",2020-01-26,12,"CE"
"846","2020","01","31","BJU",2020-01-31,8,"CE"
"847","2020","06","30","BJU",2020-06-30,18,"CE"
"848","2019","12","10","BJU",2019-12-10,24,"CE"
"849","2020","12","23","BJU",2020-12-23,30,"CE"
"850","2019","01","06","BJU",2019-01-06,28,"CE"
"851","2020","07","29","BJU",2020-07-29,10,"CE"
"852","2020","11","22","BJU",2020-11-22,11,"CE"
"853","2020","12","26","BJU",2020-12-26,25,"CE"
"854","2020","12","01","BJU",2020-12-01,18,"CE"
"855","2020","06","20","BJU",2020-06-20,15,"CE"
"856","2019","09","28","BJU",2019-09-28,15,"CE"
"857","2020","06","09","BJU",2020-06-09,15,"CE"
"858","2020","10","15","BJU",2020-10-15,12,"CE"
"859","2020","07","01","BJU",2020-07-01,12,"CE"
"860","2020","08","28","BJU",2020-08-28,17,"CE"
"861","2019","08","28","BJU",2019-08-28,19,"CE"
"862","2020","09","13","BJU",2020-09-13,9,"CE"
"863","2019","06","06","BJU",2019-06-06,17,"CE"
"864","2020","04","25","BJU",2020-04-25,25,"CE"
"865","2020","09","23","BJU",2020-09-23,23,"CE"
"866","2020","08","19","BJU",2020-08-19,22,"CE"
"867","2020","11","16","BJU",2020-11-16,8,"CE"
"868","2020","03","04","BJU",2020-03-04,11,"CE"
"869","2020","07","02","BJU",2020-07-02,19,"CE"
"870","2020","07","24","BJU",2020-07-24,11,"CE"
"871","2019","09","18","BJU",2019-09-18,5,"CE"
"872","2019","07","06","BJU",2019-07-06,16,"CE"
"873","2020","01","30","BJU",2020-01-30,6,"CE"
"874","2020","08","29","BJU",2020-08-29,21,"CE"
"875","2020","07","13","BJU",2020-07-13,14,"CE"
"876","2020","09","04","BJU",2020-09-04,6,"CE"
"877","2020","01","11","BJU",2020-01-11,20,"CE"
"878","2020","07","16","BJU",2020-07-16,18,"CE"
"879","2020","11","14","BJU",2020-11-14,24,"CE"
"880","2020","02","12","BJU",2020-02-12,14,"CE"
"881","2020","08","12","BJU",2020-08-12,11,"CE"
"882","2019","01","08","BJU",2019-01-08,23,"CE"
"883","2020","02","04","BJU",2020-02-04,5,"CE"
"884","2019","06","18","BJU",2019-06-18,15,"CE"
"885","2020","04","29","BJU",2020-04-29,18,"CE"
"886","2020","04","14","BJU",2020-04-14,27,"CE"
"887","2020","12","20","BJU",2020-12-20,20,"CE"
"888","2019","06","21","BJU",2019-06-21,24,"CE"
"889","2020","05","23","BJU",2020-05-23,26,"CE"
"890","2020","05","26","BJU",2020-05-26,32,"CE"
"891","2019","01","01","BJU",2019-01-01,66,"CE"
"892","2020","03","29","BJU",2020-03-29,28,"CE"
"893","2020","01","22","BJU",2020-01-22,27,"CE"
"894","2020","06","16","BJU",2020-06-16,22,"CE"
"895","2019","07","05","BJU",2019-07-05,21,"CE"
"896","2019","09","03","BJU",2019-09-03,12,"CE"
"897","2019","01","09","BJU",2019-01-09,28,"CE"
"898","2019","08","12","BJU",2019-08-12,9,"CE"
"899","2020","12","29","BJU",2020-12-29,25,"CE"
"900","2020","01","10","BJU",2020-01-10,15,"CE"
"901","2020","08","22","BJU",2020-08-22,14,"CE"
"902","2019","08","19","BJU",2019-08-19,10,"CE"
"903","2020","10","25","BJU",2020-10-25,15,"CE"
"904","2019","06","30","BJU",2019-06-30,15,"CE"
"905","2020","03","11","BJU",2020-03-11,28,"CE"
"906","2020","06","28","BJU",2020-06-28,15,"CE"
"907","2019","07","11","BJU",2019-07-11,17,"CE"
"908","2019","09","11","BJU",2019-09-11,14,"CE"
"909","2019","07","31","BJU",2019-07-31,21,"CE"
"910","2019","09","29","BJU",2019-09-29,5,"CE"
"911","2019","09","01","BJU",2019-09-01,15,"CE"
"912","2020","06","25","BJU",2020-06-25,5,"CE"
"913","2020","04","13","BJU",2020-04-13,25,"CE"
"914","2020","11","30","BJU",2020-11-30,31,"CE"
"915","2019","07","01","BJU",2019-07-01,14,"CE"
"916","2020","04","08","BJU",2020-04-08,23,"CE"
"917","2019","08","14","BJU",2019-08-14,13,"CE"
"918","2020","06","29","BJU",2020-06-29,18,"CE"
"919","2019","12","14","BJU",2019-12-14,22,"CE"
"920","2019","12","31","BJU",2019-12-31,15,"CE"
"921","2019","09","02","BJU",2019-09-02,12,"CE"
"922","2020","03","23","BJU",2020-03-23,19,"CE"
